"Notes"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Steatocystoma multiplex"	"L72.2"	0	4156214161	0.0 (Unreliable)
	"Other follicular cysts of skin and subcutaneous tissue"	"L72.8"	0	4156214161	0.0 (Unreliable)
	"Follicular cyst of skin and subcutaneous tissue, unspecified"	"L72.9"	0	4156214161	0.0 (Unreliable)
	"Acne keloid"	"L73.0"	0	4156214161	0.0 (Unreliable)
	"Pseudofolliculitis barbae"	"L73.1"	0	4156214161	0.0 (Unreliable)
	"Hidradenitis suppurativa"	"L73.2"	53	4156214161	0.0
	"Other specified follicular disorders"	"L73.8"	0	4156214161	0.0 (Unreliable)
	"Follicular disorder, unspecified"	"L73.9"	6	4156214161	0.0 (Unreliable)
	"Miliaria rubra"	"L74.0"	0	4156214161	0.0 (Unreliable)
	"Miliaria crystallina"	"L74.1"	0	4156214161	0.0 (Unreliable)
	"Miliaria profunda"	"L74.2"	0	4156214161	0.0 (Unreliable)
	"Miliaria, unspecified"	"L74.3"	0	4156214161	0.0 (Unreliable)
	"Anhidrosis"	"L74.4"	1	4156214161	0.0 (Unreliable)
	"Other eccrine sweat disorders"	"L74.8"	0	4156214161	0.0 (Unreliable)
	"Eccrine sweat disorder, unspecified"	"L74.9"	0	4156214161	0.0 (Unreliable)
	"Bromhidrosis"	"L75.0"	0	4156214161	0.0 (Unreliable)
	"Chromhidrosis"	"L75.1"	0	4156214161	0.0 (Unreliable)
	"Apocrine miliaria"	"L75.2"	0	4156214161	0.0 (Unreliable)
	"Other apocrine sweat disorders"	"L75.8"	0	4156214161	0.0 (Unreliable)
	"Apocrine sweat disorder, unspecified"	"L75.9"	0	4156214161	0.0 (Unreliable)
	"Vitiligo"	"L80"	1	4156214161	0.0 (Unreliable)
	"Postinflammatory hyperpigmentation"	"L81.0"	0	4156214161	0.0 (Unreliable)
	"Chloasma"	"L81.1"	0	4156214161	0.0 (Unreliable)
	"Freckles"	"L81.2"	0	4156214161	0.0 (Unreliable)
	"Cafe au lait spots"	"L81.3"	1	4156214161	0.0 (Unreliable)
	"Other melanin hyperpigmentation"	"L81.4"	8	4156214161	0.0 (Unreliable)
	"Leukoderma, not elsewhere classified"	"L81.5"	0	4156214161	0.0 (Unreliable)
	"Other disorders of diminished melanin formation"	"L81.6"	0	4156214161	0.0 (Unreliable)
	"Pigmented purpuric dermatosis"	"L81.7"	1	4156214161	0.0 (Unreliable)
	"Other specified disorders of pigmentation"	"L81.8"	0	4156214161	0.0 (Unreliable)
	"Disorder of pigmentation, unspecified"	"L81.9"	4	4156214161	0.0 (Unreliable)
	"Seborrhoeic keratosis"	"L82"	0	4156214161	0.0 (Unreliable)
	"Acanthosis nigricans"	"L83"	1	4156214161	0.0 (Unreliable)
	"Corns and callosities"	"L84"	3	4156214161	0.0 (Unreliable)
	"Acquired ichthyosis"	"L85.0"	2	4156214161	0.0 (Unreliable)
	"Acquired keratosis [keratoderma] palmaris et plantaris"	"L85.1"	0	4156214161	0.0 (Unreliable)
	"Keratosis punctata (palmaris et plantaris)"	"L85.2"	0	4156214161	0.0 (Unreliable)
	"Xerosis cutis"	"L85.3"	1	4156214161	0.0 (Unreliable)
	"Other specified epidermal thickening"	"L85.8"	4	4156214161	0.0 (Unreliable)
	"Epidermal thickening, unspecified"	"L85.9"	0	4156214161	0.0 (Unreliable)
	"Keratosis follicularis et parafollicularis in cutem penetrans [Kyrle]"	"L87.0"	2	4156214161	0.0 (Unreliable)
	"Reactive perforating collagenosis"	"L87.1"	0	4156214161	0.0 (Unreliable)
	"Elastosis perforans serpiginosa"	"L87.2"	0	4156214161	0.0 (Unreliable)
	"Other transepidermal elimination disorders"	"L87.8"	0	4156214161	0.0 (Unreliable)
	"Transepidermal elimination disorder, unspecified"	"L87.9"	0	4156214161	0.0 (Unreliable)
	"Pyoderma gangrenosum"	"L88"	143	4156214161	0.0
	"Decubitus ulcer"	"L89"	17659	4156214161	0.4
	"Stage I decubitus ulcer and pressure area"	"L89.0"	5	4156214161	0.0 (Unreliable)
	"Stage II decubitus ulcer"	"L89.1"	8	4156214161	0.0 (Unreliable)
	"Stage III decubitus ulcer"	"L89.2"	18	4156214161	0.0 (Unreliable)
	"Stage IV decubitus ulcer"	"L89.3"	228	4156214161	0.0
	"Decubitus ulcer and pressure area, unspecified"	"L89.9"	1835	4156214161	0.0
	"Lichen sclerosus et atrophicus"	"L90.0"	0	4156214161	0.0 (Unreliable)
	"Anetoderma of Schweninger-Buzzi"	"L90.1"	0	4156214161	0.0 (Unreliable)
	"Anetoderma of Jadassohn-Pellizzari"	"L90.2"	1	4156214161	0.0 (Unreliable)
	"Atrophoderma of Pasini and Pierini"	"L90.3"	0	4156214161	0.0 (Unreliable)
	"Acrodermatitis chronica atrophicans"	"L90.4"	0	4156214161	0.0 (Unreliable)
	"Scar conditions and fibrosis of skin"	"L90.5"	43	4156214161	0.0
	"Striae atrophicae"	"L90.6"	1	4156214161	0.0 (Unreliable)
	"Other atrophic disorders of skin"	"L90.8"	0	4156214161	0.0 (Unreliable)
	"Atrophic disorder of skin, unspecified"	"L90.9"	1	4156214161	0.0 (Unreliable)
	"Keloid scar"	"L91.0"	2	4156214161	0.0 (Unreliable)
	"Other hypertrophic disorders of skin"	"L91.8"	0	4156214161	0.0 (Unreliable)
	"Hypertrophic disorder of skin, unspecified"	"L91.9"	0	4156214161	0.0 (Unreliable)
	"Granuloma annulare"	"L92.0"	1	4156214161	0.0 (Unreliable)
	"Necrobiosis lipoidica, not elsewhere classified"	"L92.1"	0	4156214161	0.0 (Unreliable)
	"Granuloma faciale [eosinophilic granuloma of skin]"	"L92.2"	2	4156214161	0.0 (Unreliable)
	"Foreign body granuloma of skin and subcutaneous tissue"	"L92.3"	0	4156214161	0.0 (Unreliable)
	"Other granulomatous disorders of skin and subcutaneous tissue"	"L92.8"	24	4156214161	0.0
	"Granulomatous disorder of skin and subcutaneous tissue, unspecified"	"L92.9"	89	4156214161	0.0
	"Discoid lupus erythematosus"	"L93.0"	2655	4156214161	0.1
	"Subacute cutaneous lupus erythematosus"	"L93.1"	4	4156214161	0.0 (Unreliable)
	"Other local lupus erythematosus"	"L93.2"	4	4156214161	0.0 (Unreliable)
	"Localized scleroderma [morphea]"	"L94.0"	5	4156214161	0.0 (Unreliable)
	"Linear scleroderma"	"L94.1"	0	4156214161	0.0 (Unreliable)
	"Calcinosis cutis"	"L94.2"	5	4156214161	0.0 (Unreliable)
	"Sclerodactyly"	"L94.3"	1	4156214161	0.0 (Unreliable)
	"Gottron's papules"	"L94.4"	0	4156214161	0.0 (Unreliable)
	"Poikiloderma vasculare atrophicans"	"L94.5"	1	4156214161	0.0 (Unreliable)
	"Ainhum"	"L94.6"	0	4156214161	0.0 (Unreliable)
	"Other specified localized connective tissue disorders"	"L94.8"	3	4156214161	0.0 (Unreliable)
	"Localized connective tissue disorder, unspecified"	"L94.9"	8	4156214161	0.0 (Unreliable)
	"Livedoid vasculitis"	"L95.0"	1	4156214161	0.0 (Unreliable)
	"Erythema elevatum diutinum"	"L95.1"	0	4156214161	0.0 (Unreliable)
	"Other vasculitis limited to skin"	"L95.8"	4	4156214161	0.0 (Unreliable)
	"Vasculitis limited to skin, unspecified"	"L95.9"	3	4156214161	0.0 (Unreliable)
	"Ulcer of lower limb, not elsewhere classified"	"L97"	1946	4156214161	0.0
	"Pyogenic granuloma"	"L98.0"	3	4156214161	0.0 (Unreliable)
	"Factitial dermatitis"	"L98.1"	2	4156214161	0.0 (Unreliable)
	"Febrile neutrophilic dermatosis [Sweet]"	"L98.2"	42	4156214161	0.0
	"Eosinophilic cellulitis [Wells]"	"L98.3"	5	4156214161	0.0 (Unreliable)
	"Chronic ulcer of skin, not elsewhere classified"	"L98.4"	2178	4156214161	0.1
	"Mucinosis of skin"	"L98.5"	17	4156214161	0.0 (Unreliable)
	"Other infiltrative disorders of skin and subcutaneous tissue"	"L98.6"	0	4156214161	0.0 (Unreliable)
	"Other specified disorders of skin and subcutaneous tissue"	"L98.8"	295	4156214161	0.0
	"Disorder of skin and subcutaneous tissue, unspecified"	"L98.9"	409	4156214161	0.0
	"Staphylococcal arthritis and polyarthritis"	"M00.0"	53	4156214161	0.0
	"Pneumococcal arthritis and polyarthritis"	"M00.1"	2	4156214161	0.0 (Unreliable)
	"Other streptococcal arthritis and polyarthritis"	"M00.2"	13	4156214161	0.0 (Unreliable)
	"Arthritis and polyarthritis due to other specified bacterial agents"	"M00.8"	5	4156214161	0.0 (Unreliable)
	"Pyogenic arthritis, unspecified"	"M00.9"	3796	4156214161	0.1
	"Arthropathy following intestinal bypass"	"M02.0"	0	4156214161	0.0 (Unreliable)
	"Postdysenteric arthropathy"	"M02.1"	0	4156214161	0.0 (Unreliable)
	"Postimmunization arthropathy"	"M02.2"	0	4156214161	0.0 (Unreliable)
	"Reiter's disease"	"M02.3"	23	4156214161	0.0
	"Other reactive arthropathies"	"M02.8"	0	4156214161	0.0 (Unreliable)
	"Reactive arthropathy, unspecified"	"M02.9"	0	4156214161	0.0 (Unreliable)
	"Felty's syndrome"	"M05.0"	330	4156214161	0.0
	"Rheumatoid lung disease (J99.0*)"	"M05.1"	2393	4156214161	0.1
	"Rheumatoid vasculitis"	"M05.2"	475	4156214161	0.0
	"Rheumatoid arthritis with involvement of other organs and systems"	"M05.3"	609	4156214161	0.0
	"Other seropositive rheumatoid arthritis"	"M05.8"	0	4156214161	0.0 (Unreliable)
	"Seropositive rheumatoid arthritis, unspecified"	"M05.9"	3	4156214161	0.0 (Unreliable)
	"Seronegative rheumatoid arthritis"	"M06.0"	12	4156214161	0.0 (Unreliable)
	"Adult-onset Still's disease"	"M06.1"	7	4156214161	0.0 (Unreliable)
	"Rheumatoid bursitis"	"M06.2"	1	4156214161	0.0 (Unreliable)
	"Rheumatoid nodule"	"M06.3"	10	4156214161	0.0 (Unreliable)
	"Inflammatory polyarthropathy"	"M06.4"	71	4156214161	0.0
	"Other specified rheumatoid arthritis"	"M06.8"	13	4156214161	0.0 (Unreliable)
	"Rheumatoid arthritis, unspecified"	"M06.9"	31683	4156214161	0.8
	"Juvenile rheumatoid arthritis"	"M08.0"	164	4156214161	0.0
	"Juvenile ankylosing spondylitis"	"M08.1"	0	4156214161	0.0 (Unreliable)
	"Juvenile arthritis with systemic onset"	"M08.2"	68	4156214161	0.0
	"Juvenile polyarthritis (seronegative)"	"M08.3"	0	4156214161	0.0 (Unreliable)
	"Pauciarticular juvenile arthritis"	"M08.4"	0	4156214161	0.0 (Unreliable)
	"Other juvenile arthritis"	"M08.8"	1	4156214161	0.0 (Unreliable)
	"Juvenile arthritis, unspecified"	"M08.9"	5	4156214161	0.0 (Unreliable)
	"Idiopathic gout"	"M10.0"	203	4156214161	0.0
	"Lead-induced gout"	"M10.1"	0	4156214161	0.0 (Unreliable)
	"Drug-induced gout"	"M10.2"	0	4156214161	0.0 (Unreliable)
	"Gout due to impairment of renal function"	"M10.3"	32	4156214161	0.0
	"Other secondary gout"	"M10.4"	1	4156214161	0.0 (Unreliable)
	"Gout, unspecified"	"M10.9"	1026	4156214161	0.0
	"Hydroxyapatite deposition disease"	"M11.0"	0	4156214161	0.0 (Unreliable)
	"Familial chondrocalcinosis"	"M11.1"	0	4156214161	0.0 (Unreliable)
	"Other chondrocalcinosis"	"M11.2"	18	4156214161	0.0 (Unreliable)
	"Other specified crystal arthropathies"	"M11.8"	0	4156214161	0.0 (Unreliable)
	"Crystal arthropathy, unspecified"	"M11.9"	2	4156214161	0.0 (Unreliable)
	"Chronic postrheumatic arthropathy [Jaccoud]"	"M12.0"	0	4156214161	0.0 (Unreliable)
	"Kaschin-Beck disease"	"M12.1"	1	4156214161	0.0 (Unreliable)
	"Villonodular synovitis (pigmented)"	"M12.2"	3	4156214161	0.0 (Unreliable)
	"Palindromic rheumatism"	"M12.3"	2	4156214161	0.0 (Unreliable)
	"Intermittent hydrarthrosis"	"M12.4"	0	4156214161	0.0 (Unreliable)
	"Traumatic arthropathy"	"M12.5"	6	4156214161	0.0 (Unreliable)
	"Other specific arthropathies, not elsewhere classified"	"M12.8"	2	4156214161	0.0 (Unreliable)
	"Polyarthritis, unspecified"	"M13.0"	117	4156214161	0.0
	"Monoarthritis, not elsewhere classified"	"M13.1"	2	4156214161	0.0 (Unreliable)
	"Other specified arthritis"	"M13.8"	22	4156214161	0.0
	"Arthritis, unspecified"	"M13.9"	3972	4156214161	0.1
	"Primary generalized (osteo)arthrosis"	"M15.0"	0	4156214161	0.0 (Unreliable)
	"Heberden's nodes (with arthropathy)"	"M15.1"	0	4156214161	0.0 (Unreliable)
	"Bouchard's nodes (with arthropathy)"	"M15.2"	1	4156214161	0.0 (Unreliable)
	"Secondary multiple arthrosis"	"M15.3"	1	4156214161	0.0 (Unreliable)
	"Erosive (osteo)arthrosis"	"M15.4"	0	4156214161	0.0 (Unreliable)
	"Other polyarthrosis"	"M15.8"	0	4156214161	0.0 (Unreliable)
	"Polyarthrosis, unspecified"	"M15.9"	279	4156214161	0.0
	"Primary coxarthrosis, bilateral"	"M16.0"	0	4156214161	0.0 (Unreliable)
	"Other primary coxarthrosis"	"M16.1"	0	4156214161	0.0 (Unreliable)
	"Coxarthrosis resulting from dysplasia, bilateral"	"M16.2"	0	4156214161	0.0 (Unreliable)
	"Other dysplastic coxarthrosis"	"M16.3"	0	4156214161	0.0 (Unreliable)
	"Post-traumatic coxarthrosis, bilateral"	"M16.4"	0	4156214161	0.0 (Unreliable)
	"Other post-traumatic coxarthrosis"	"M16.5"	0	4156214161	0.0 (Unreliable)
	"Other secondary coxarthrosis, bilateral"	"M16.6"	0	4156214161	0.0 (Unreliable)
	"Other secondary coxarthrosis"	"M16.7"	1	4156214161	0.0 (Unreliable)
	"Coxarthrosis, unspecified"	"M16.9"	289	4156214161	0.0
	"Primary gonarthrosis, bilateral"	"M17.0"	0	4156214161	0.0 (Unreliable)
	"Other primary gonarthrosis"	"M17.1"	0	4156214161	0.0 (Unreliable)
	"Post-traumatic gonarthrosis, bilateral"	"M17.2"	0	4156214161	0.0 (Unreliable)
	"Other post-traumatic gonarthrosis"	"M17.3"	0	4156214161	0.0 (Unreliable)
	"Other secondary gonarthrosis, bilateral"	"M17.4"	0	4156214161	0.0 (Unreliable)
	"Other secondary gonarthrosis"	"M17.5"	0	4156214161	0.0 (Unreliable)
	"Gonarthrosis, unspecified"	"M17.9"	367	4156214161	0.0
	"Primary arthrosis of first carpometacarpal joints, bilateral"	"M18.0"	3	4156214161	0.0 (Unreliable)
	"Other primary arthrosis of first carpometacarpal joint"	"M18.1"	0	4156214161	0.0 (Unreliable)
	"Post-traumatic arthrosis of first carpometacarpal joints, bilateral"	"M18.2"	0	4156214161	0.0 (Unreliable)
	"Other post-traumatic arthrosis of first carpometacarpal joint"	"M18.3"	0	4156214161	0.0 (Unreliable)
	"Other secondary arthrosis of first carpometacarpal joints, bilateral"	"M18.4"	0	4156214161	0.0 (Unreliable)
	"Other secondary arthrosis of first carpometacarpal joint"	"M18.5"	0	4156214161	0.0 (Unreliable)
	"Arthrosis of first carpometacarpal joint, unspecified"	"M18.9"	2	4156214161	0.0 (Unreliable)
	"Primary arthrosis of other joints"	"M19.0"	2	4156214161	0.0 (Unreliable)
	"Post-traumatic arthrosis of other joints"	"M19.1"	1	4156214161	0.0 (Unreliable)
	"Other secondary arthrosis"	"M19.2"	78	4156214161	0.0
	"Other specified arthrosis"	"M19.8"	11	4156214161	0.0 (Unreliable)
	"Arthrosis, unspecified"	"M19.9"	10786	4156214161	0.3
	"Deformity of finger(s)"	"M20.0"	1	4156214161	0.0 (Unreliable)
	"Hallux valgus (acquired)"	"M20.1"	4	4156214161	0.0 (Unreliable)
	"Hallux rigidus"	"M20.2"	0	4156214161	0.0 (Unreliable)
	"Other deformity of hallux (acquired)"	"M20.3"	0	4156214161	0.0 (Unreliable)
	"Other hammer toe(s) (acquired)"	"M20.4"	3	4156214161	0.0 (Unreliable)
	"Other deformities of toe(s) (acquired)"	"M20.5"	0	4156214161	0.0 (Unreliable)
	"Acquired deformity of toe(s), unspecified"	"M20.6"	0	4156214161	0.0 (Unreliable)
	"Valgus deformity, not elsewhere classified"	"M21.0"	0	4156214161	0.0 (Unreliable)
	"Varus deformity, not elsewhere classified"	"M21.1"	0	4156214161	0.0 (Unreliable)
	"Flexion deformity"	"M21.2"	0	4156214161	0.0 (Unreliable)
	"Wrist or foot drop (acquired)"	"M21.3"	2	4156214161	0.0 (Unreliable)
	"Flat foot [pes planus] (acquired)"	"M21.4"	3	4156214161	0.0 (Unreliable)
	"Acquired clawhand, clubhand, clawfoot and clubfoot"	"M21.5"	0	4156214161	0.0 (Unreliable)
	"Other acquired deformities of ankle and foot"	"M21.6"	1	4156214161	0.0 (Unreliable)
	"Unequal limb length (acquired)"	"M21.7"	0	4156214161	0.0 (Unreliable)
	"Other specified acquired deformities of limbs"	"M21.8"	2	4156214161	0.0 (Unreliable)
	"Acquired deformity of limb, unspecified"	"M21.9"	7	4156214161	0.0 (Unreliable)
	"Recurrent dislocation of patella"	"M22.0"	0	4156214161	0.0 (Unreliable)
	"Recurrent subluxation of patella"	"M22.1"	0	4156214161	0.0 (Unreliable)
	"Patellofemoral disorders"	"M22.2"	0	4156214161	0.0 (Unreliable)
	"Other derangements of patella"	"M22.3"	0	4156214161	0.0 (Unreliable)
	"Chondromalacia patellae"	"M22.4"	0	4156214161	0.0 (Unreliable)
	"Other disorders of patella"	"M22.8"	0	4156214161	0.0 (Unreliable)
	"Disorder of patella, unspecified"	"M22.9"	0	4156214161	0.0 (Unreliable)
	"Cystic meniscus"	"M23.0"	0	4156214161	0.0 (Unreliable)
	"Discoid meniscus (congenital)"	"M23.1"	0	4156214161	0.0 (Unreliable)
	"Derangement of meniscus due to old tear or injury"	"M23.2"	0	4156214161	0.0 (Unreliable)
	"Other meniscus derangements"	"M23.3"	1	4156214161	0.0 (Unreliable)
	"Loose body in knee"	"M23.4"	0	4156214161	0.0 (Unreliable)
	"Chronic instability of knee"	"M23.5"	0	4156214161	0.0 (Unreliable)
	"Other spontaneous disruption of ligament(s) of knee"	"M23.6"	0	4156214161	0.0 (Unreliable)
	"Other internal derangements of knee"	"M23.8"	0	4156214161	0.0 (Unreliable)
	"Internal derangement of knee, unspecified"	"M23.9"	1	4156214161	0.0 (Unreliable)
	"Loose body in joint"	"M24.0"	0	4156214161	0.0 (Unreliable)
	"Other articular cartilage disorders"	"M24.1"	0	4156214161	0.0 (Unreliable)
	"Disorder of ligament"	"M24.2"	0	4156214161	0.0 (Unreliable)
	"Pathological dislocation and subluxation of joint, not elsewhere classified"	"M24.3"	8	4156214161	0.0 (Unreliable)
	"Recurrent dislocation and subluxation of joint"	"M24.4"	20	4156214161	0.0
	"Contracture of joint"	"M24.5"	69	4156214161	0.0
	"Ankylosis of joint"	"M24.6"	18	4156214161	0.0 (Unreliable)
	"Protrusio acetabuli"	"M24.7"	0	4156214161	0.0 (Unreliable)
	"Other specific joint derangements, not elsewhere classified"	"M24.8"	2	4156214161	0.0 (Unreliable)
	"Joint derangement, unspecified"	"M24.9"	0	4156214161	0.0 (Unreliable)
	"Haemarthrosis"	"M25.0"	12	4156214161	0.0 (Unreliable)
	"Fistula of joint"	"M25.1"	2	4156214161	0.0 (Unreliable)
	"Flail joint"	"M25.2"	0	4156214161	0.0 (Unreliable)
	"Other instability of joint"	"M25.3"	1	4156214161	0.0 (Unreliable)
	"Effusion of joint"	"M25.4"	4	4156214161	0.0 (Unreliable)
	"Pain in joint"	"M25.5"	46	4156214161	0.0
	"Stiffness of joint, not elsewhere classified"	"M25.6"	1	4156214161	0.0 (Unreliable)
	"Osteophyte"	"M25.7"	32	4156214161	0.0
	"Other specified joint disorders"	"M25.8"	19	4156214161	0.0 (Unreliable)
	"Joint disorder, unspecified"	"M25.9"	489	4156214161	0.0
	"Polyarteritis nodosa"	"M30.0"	616	4156214161	0.0
	"Polyarteritis with lung involvement [Churg-Strauss]"	"M30.1"	442	4156214161	0.0
	"Juvenile polyarteritis"	"M30.2"	1	4156214161	0.0 (Unreliable)
	"Mucocutaneous lymph node syndrome [Kawasaki]"	"M30.3"	75	4156214161	0.0
	"Other conditions related to polyarteritis nodosa"	"M30.8"	3	4156214161	0.0 (Unreliable)
	"Hypersensitivity angiitis"	"M31.0"	910	4156214161	0.0
	"Thrombotic microangiopathy"	"M31.1"	4027	4156214161	0.1
	"Lethal midline granuloma"	"M31.2"	8	4156214161	0.0 (Unreliable)
	"Wegener's granulomatosis"	"M31.3"	4729	4156214161	0.1
	"Aortic arch syndrome [Takayasu]"	"M31.4"	192	4156214161	0.0
	"Giant cell arteritis with polymyalgia rheumatica"	"M31.5"	0	4156214161	0.0 (Unreliable)
	"Other giant cell arteritis"	"M31.6"	1328	4156214161	0.0
	"Microscopic polyangiitis"	"M31.7"	215	4156214161	0.0
	"Other specified necrotizing vasculopathies"	"M31.8"	118	4156214161	0.0
	"Necrotizing vasculopathy, unspecified"	"M31.9"	112	4156214161	0.0
	"Drug-induced systemic lupus erythematosus"	"M32.0"	13	4156214161	0.0 (Unreliable)
	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	15785	4156214161	0.4
	"Other forms of systemic lupus erythematosus"	"M32.8"	6	4156214161	0.0 (Unreliable)
	"Systemic lupus erythematosus, unspecified"	"M32.9"	1962	4156214161	0.0
	"Juvenile dermatomyositis"	"M33.0"	6	4156214161	0.0 (Unreliable)
	"Other dermatomyositis"	"M33.1"	1453	4156214161	0.0
	"Polymyositis"	"M33.2"	2557	4156214161	0.1
	"Dermatopolymyositis, unspecified"	"M33.9"	10	4156214161	0.0 (Unreliable)
	"Progressive systemic sclerosis"	"M34.0"	570	4156214161	0.0
	"CR(E)ST syndrome"	"M34.1"	1428	4156214161	0.0
	"Systemic sclerosis induced by drugs and chemicals"	"M34.2"	0	4156214161	0.0 (Unreliable)
	"Other forms of systemic sclerosis"	"M34.8"	10130	4156214161	0.2
	"Systemic sclerosis, unspecified"	"M34.9"	6275	4156214161	0.2
	"Sicca syndrome [Sjogren]"	"M35.0"	1163	4156214161	0.0
	"Other overlap syndromes"	"M35.1"	321	4156214161	0.0
	"Behcet's disease"	"M35.2"	147	4156214161	0.0
	"Polymyalgia rheumatica"	"M35.3"	1368	4156214161	0.0
	"Diffuse (eosinophilic) fasciitis"	"M35.4"	0	4156214161	0.0 (Unreliable)
	"Multifocal fibrosclerosis"	"M35.5"	5	4156214161	0.0 (Unreliable)
	"Relapsing panniculitis [Weber-Christian]"	"M35.6"	16	4156214161	0.0 (Unreliable)
	"Hypermobility syndrome"	"M35.7"	2	4156214161	0.0 (Unreliable)
	"Other specified systemic involvement of connective tissue"	"M35.8"	232	4156214161	0.0
	"Systemic involvement of connective tissue, unspecified"	"M35.9"	3517	4156214161	0.1
	"Postural kyphosis"	"M40.0"	1	4156214161	0.0 (Unreliable)
	"Other secondary kyphosis"	"M40.1"	8	4156214161	0.0 (Unreliable)
	"Other and unspecified kyphosis"	"M40.2"	1090	4156214161	0.0
	"Flatback syndrome"	"M40.3"	0	4156214161	0.0 (Unreliable)
	"Other lordosis"	"M40.4"	1	4156214161	0.0 (Unreliable)
	"Lordosis, unspecified"	"M40.5"	5	4156214161	0.0 (Unreliable)
	"Infantile idiopathic scoliosis"	"M41.0"	0	4156214161	0.0 (Unreliable)
	"Juvenile idiopathic scoliosis"	"M41.1"	5	4156214161	0.0 (Unreliable)
	"Other idiopathic scoliosis"	"M41.2"	11	4156214161	0.0 (Unreliable)
	"Thoracogenic scoliosis"	"M41.3"	21	4156214161	0.0
	"Neuromuscular scoliosis"	"M41.4"	27	4156214161	0.0
	"Other secondary scoliosis"	"M41.5"	29	4156214161	0.0
	"Other forms of scoliosis"	"M41.8"	25	4156214161	0.0
	"Scoliosis, unspecified"	"M41.9"	3497	4156214161	0.1
	"Juvenile osteochondrosis of spine"	"M42.0"	2	4156214161	0.0 (Unreliable)
	"Adult osteochondrosis of spine"	"M42.1"	0	4156214161	0.0 (Unreliable)
	"Spinal osteochondrosis, unspecified"	"M42.9"	1	4156214161	0.0 (Unreliable)
	"Spondylolysis"	"M43.0"	28	4156214161	0.0
	"Spondylolisthesis"	"M43.1"	70	4156214161	0.0
	"Other fusion of spine"	"M43.2"	129	4156214161	0.0
	"Recurrent atlantoaxial subluxation with myelopathy"	"M43.3"	0	4156214161	0.0 (Unreliable)
	"Other recurrent atlantoaxial subluxation"	"M43.4"	1	4156214161	0.0 (Unreliable)
	"Other recurrent vertebral subluxation"	"M43.5"	3	4156214161	0.0 (Unreliable)
	"Torticollis"	"M43.6"	29	4156214161	0.0
	"Other specified deforming dorsopathies"	"M43.8"	1	4156214161	0.0 (Unreliable)
