"Notes"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Occupant of small boat"	"E831.0"	453	2320363006	0.0
	"Occupant of other water craft-crew"	"E831.1"	47	2320363006	0.0
	"Occupant of other water craft-other than crew"	"E831.2"	1	2320363006	0.0 (Unreliable)
	"Dockers, stevedores"	"E831.3"	0	2320363006	0.0 (Unreliable)
	"Other specified person"	"E831.8"	7	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E831.9"	9	2320363006	0.0 (Unreliable)
	"Occupant of small boat"	"E832.0"	6238	2320363006	0.3
	"Occupant of other water craft-crew"	"E832.1"	370	2320363006	0.0
	"Occupant of other water craft-other than crew"	"E832.2"	37	2320363006	0.0
	"Dockers, stevedores"	"E832.3"	10	2320363006	0.0 (Unreliable)
	"Other specified person"	"E832.8"	12	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E832.9"	50	2320363006	0.0
	"Occupant of small boat"	"E833.0"	4	2320363006	0.0 (Unreliable)
	"Occupant of other water craft-crew"	"E833.1"	14	2320363006	0.0 (Unreliable)
	"Occupant of other water craft-other than crew"	"E833.2"	1	2320363006	0.0 (Unreliable)
	"Dockers, stevedores"	"E833.3"	2	2320363006	0.0 (Unreliable)
	"Other specified person"	"E833.8"	1	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E833.9"	6	2320363006	0.0 (Unreliable)
	"Occupant of small boat"	"E834.0"	12	2320363006	0.0 (Unreliable)
	"Occupant of other water craft-crew"	"E834.1"	67	2320363006	0.0
	"Occupant of other water craft-other than crew"	"E834.2"	4	2320363006	0.0 (Unreliable)
	"Dockers, stevedores"	"E834.3"	25	2320363006	0.0
	"Other specified person"	"E834.8"	9	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E834.9"	10	2320363006	0.0 (Unreliable)
	"Occupant of small boat"	"E835.0"	26	2320363006	0.0
	"Occupant of other water craft-crew"	"E835.1"	36	2320363006	0.0
	"Occupant of other water craft-other than crew"	"E835.2"	4	2320363006	0.0 (Unreliable)
	"Dockers, stevedores"	"E835.3"	3	2320363006	0.0 (Unreliable)
	"Other specified person"	"E835.8"	4	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E835.9"	8	2320363006	0.0 (Unreliable)
	"Occupant of small boat"	"E836.0"	9	2320363006	0.0 (Unreliable)
	"Occupant of other water craft-crew"	"E836.1"	40	2320363006	0.0
	"Occupant of other water craft-other than crew"	"E836.2"	2	2320363006	0.0 (Unreliable)
	"Dockers, stevedores"	"E836.3"	8	2320363006	0.0 (Unreliable)
	"Other specified person"	"E836.8"	2	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E836.9"	0	2320363006	0.0 (Unreliable)
	"Occupant of small boat"	"E837.0"	104	2320363006	0.0
	"Occupant of other water craft-crew"	"E837.1"	125	2320363006	0.0
	"Occupant of other water craft-other than crew"	"E837.2"	13	2320363006	0.0 (Unreliable)
	"Dockers, stevedores"	"E837.3"	0	2320363006	0.0 (Unreliable)
	"Other specified person"	"E837.8"	9	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E837.9"	17	2320363006	0.0 (Unreliable)
	"Occupant of small boat"	"E838.0"	510	2320363006	0.0
	"Occupant of other water craft-crew"	"E838.1"	139	2320363006	0.0
	"Occupant of other water craft-other than crew"	"E838.2"	18	2320363006	0.0 (Unreliable)
	"Dockers, stevedores"	"E838.3"	30	2320363006	0.0
	"Other specified person"	"E838.8"	182	2320363006	0.0
	"Unspecified person"	"E838.9"	117	2320363006	0.0
	"Occupant of spacecraft"	"E840.0"	3	2320363006	0.0 (Unreliable)
	"Occupant of military aircraft"	"E840.1"	139	2320363006	0.0
	"Occupant of commercial aircraft, crew"	"E840.2"	74	2320363006	0.0
	"Other occupant of commercial aircraft"	"E840.3"	263	2320363006	0.0
	"Occupant of other and unspecified aircraft"	"E840.4"	693	2320363006	0.0
	"Ground crew, airline employee"	"E840.5"	5	2320363006	0.0 (Unreliable)
	"Other specified person"	"E840.8"	26	2320363006	0.0
	"Unspecified person"	"E840.9"	18	2320363006	0.0 (Unreliable)
	"Occupant of spacecraft"	"E841.0"	4	2320363006	0.0 (Unreliable)
	"Occupant of military aircraft"	"E841.1"	1362	2320363006	0.1
	"Occupant of commercial aircraft, crew"	"E841.2"	366	2320363006	0.0
	"Other occupant of commercial aircraft"	"E841.3"	1323	2320363006	0.1
	"Occupant of other and unspecified aircraft"	"E841.4"	12461	2320363006	0.5
	"Ground crew, airline employee"	"E841.5"	21	2320363006	0.0
	"Other specified person"	"E841.8"	58	2320363006	0.0
	"Unspecified person"	"E841.9"	714	2320363006	0.0
	"Occupant of spacecraft"	"E842.0"	1	2320363006	0.0 (Unreliable)
	"Occupant of military aircraft"	"E842.1"	0	2320363006	0.0 (Unreliable)
	"Occupant of commercial aircraft, crew"	"E842.2"	2	2320363006	0.0 (Unreliable)
	"Other occupant of commercial aircraft"	"E842.3"	0	2320363006	0.0 (Unreliable)
	"Occupant of other and unspecified aircraft"	"E842.4"	127	2320363006	0.0
	"Ground crew, airline employee"	"E842.5"	0	2320363006	0.0 (Unreliable)
	"Other specified person"	"E842.8"	17	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E842.9"	16	2320363006	0.0 (Unreliable)
	"Occupant of spacecraft"	"E843.0"	0	2320363006	0.0 (Unreliable)
	"Occupant of military aircraft"	"E843.1"	15	2320363006	0.0 (Unreliable)
	"Occupant of commercial aircraft, crew"	"E843.2"	2	2320363006	0.0 (Unreliable)
	"Other occupant of commercial aircraft"	"E843.3"	3	2320363006	0.0 (Unreliable)
	"Occupant of other and unspecified aircraft"	"E843.4"	40	2320363006	0.0
	"Ground crew, airline employee"	"E843.5"	2	2320363006	0.0 (Unreliable)
	"Other specified person"	"E843.8"	4	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E843.9"	7	2320363006	0.0 (Unreliable)
	"Occupant of spacecraft"	"E844.0"	0	2320363006	0.0 (Unreliable)
	"Occupant of military aircraft"	"E844.1"	32	2320363006	0.0
	"Occupant of commercial aircraft, crew"	"E844.2"	0	2320363006	0.0 (Unreliable)
	"Other occupant of commercial aircraft"	"E844.3"	0	2320363006	0.0 (Unreliable)
	"Occupant of other and unspecified aircraft"	"E844.4"	49	2320363006	0.0
	"Ground crew, airline employee"	"E844.5"	38	2320363006	0.0
	"Other specified person"	"E844.8"	443	2320363006	0.0
	"Unspecified person"	"E844.9"	77	2320363006	0.0
	"Occupant of spacecraft"	"E845.0"	0	2320363006	0.0 (Unreliable)
	"Occupant of military aircraft"	"E845.1"	0	2320363006	0.0 (Unreliable)
	"Occupant of commercial aircraft, crew"	"E845.2"	0	2320363006	0.0 (Unreliable)
	"Other occupant of commercial aircraft"	"E845.3"	0	2320363006	0.0 (Unreliable)
	"Occupant of other and unspecified aircraft"	"E845.4"	0	2320363006	0.0 (Unreliable)
	"Ground crew, airline employee"	"E845.5"	0	2320363006	0.0 (Unreliable)
	"Other specified person"	"E845.8"	0	2320363006	0.0 (Unreliable)
	"Unspecified person"	"E845.9"	4	2320363006	0.0 (Unreliable)
	"Penicillin, any"	"E850.0"	19	2320363006	0.0 (Unreliable)
	"Antifungal antibiotics"	"E850.1"	4	2320363006	0.0 (Unreliable)
	"Chloramphenicol"	"E850.2"	8	2320363006	0.0 (Unreliable)
	"Erythromycins, streptomycins, tetracyclines"	"E850.3"	7	2320363006	0.0 (Unreliable)
	"Other antibiotics"	"E850.4"	75	2320363006	0.0
	"Sulphonamides"	"E850.5"	1	2320363006	0.0 (Unreliable)
	"Arsenic anti-infectives"	"E850.6"	1	2320363006	0.0 (Unreliable)
	"Silver and its compounds"	"E850.7"	2	2320363006	0.0 (Unreliable)
	"Quinoline and hydroxyquinoline derivatives"	"E850.8"	37	2320363006	0.0
	"Other anti-infectives"	"E850.9"	34	2320363006	0.0
	"Adrenals"	"E851.0"	21	2320363006	0.0
	"Androgens and anabolic congeners"	"E851.1"	4	2320363006	0.0 (Unreliable)
	"Estrogens"	"E851.2"	3	2320363006	0.0 (Unreliable)
	"Insulin and antidiabetic agents"	"E851.3"	174	2320363006	0.0
	"Anterior pituitary extracts"	"E851.4"	0	2320363006	0.0 (Unreliable)
	"Posterior pituitary extracts"	"E851.5"	0	2320363006	0.0 (Unreliable)
	"Progestogens"	"E851.6"	4	2320363006	0.0 (Unreliable)
	"Thyroid and thyroid derivatives"	"E851.7"	1	2320363006	0.0 (Unreliable)
	"Antithyroid agents"	"E851.8"	4	2320363006	0.0 (Unreliable)
	"Other hormones and synthetic substitutes"	"E851.9"	1	2320363006	0.0 (Unreliable)
	"Antihistaminic and antiemetic drugs"	"E852.0"	85	2320363006	0.0
	"Antineoplastic agents"	"E852.1"	160	2320363006	0.0
	"Electrolytic, caloric, and water balance agents"	"E852.2"	41	2320363006	0.0
	"Vitamins"	"E852.3"	5	2320363006	0.0 (Unreliable)
	"Other primarily systemic agents"	"E852.4"	1	2320363006	0.0 (Unreliable)
	"Iron and its compounds"	"E852.5"	89	2320363006	0.0
	"Anticoagulants"	"E852.6"	131	2320363006	0.0
	"Vitamin K products"	"E852.7"	1	2320363006	0.0 (Unreliable)
	"Other coagulants"	"E852.8"	1	2320363006	0.0 (Unreliable)
	"Other primarily hematological agents"	"E852.9"	4	2320363006	0.0 (Unreliable)
	"Opiates and synthetic analogues"	"E853.0"	6652	2320363006	0.3
	"Salicylates and congeners"	"E853.1"	1042	2320363006	0.0
	"Cinchophen and congeners"	"E853.2"	0	2320363006	0.0 (Unreliable)
	"Colchicine"	"E853.3"	15	2320363006	0.0 (Unreliable)
	"Aniline derivatives"	"E853.4"	49	2320363006	0.0
	"Other coal tar derivatives"	"E853.5"	12	2320363006	0.0 (Unreliable)
	"Other analgesics and antipyretics"	"E853.9"	877	2320363006	0.0
	"Barbiturates"	"E854.0"	3611	2320363006	0.2
	"Chloral hydrate"	"E854.1"	71	2320363006	0.0
	"Paraldehyde"	"E854.2"	28	2320363006	0.0
	"Bromides"	"E854.3"	26	2320363006	0.0
	"Acute narcotism not otherwise specified"	"E854.8"	874	2320363006	0.0
	"Other sedatives and hypnotics"	"E854.9"	2168	2320363006	0.1
	"Antidepressants"	"E855.0"	431	2320363006	0.0
	"Tranquillizers"	"E855.1"	888	2320363006	0.0
	"Other psychotherapeutic agents"	"E855.2"	52	2320363006	0.0
	"Parasympathomimetics (cholinergics)"	"E855.3"	3	2320363006	0.0 (Unreliable)
	"Parasympatholytics (anticholinergics)"	"E855.4"	33	2320363006	0.0
	"Sympathomimetics (adrenergics)"	"E855.5"	45	2320363006	0.0
	"Autonomic nervous system relaxants"	"E855.6"	0	2320363006	0.0 (Unreliable)
	"Other"	"E855.9"	115	2320363006	0.0
	"Anticonvulsants"	"E856.0"	43	2320363006	0.0
	"Skeletal muscle relaxants"	"E856.1"	9	2320363006	0.0 (Unreliable)
	"Anesthetic gases"	"E856.2"	129	2320363006	0.0
	"Other central nervous system depressants"	"E856.3"	13	2320363006	0.0 (Unreliable)
	"Amphetamine"	"E856.4"	181	2320363006	0.0
	"Other central nervous system stimulants"	"E856.8"	18	2320363006	0.0 (Unreliable)
	"Other and unspecified"	"E856.9"	7	2320363006	0.0 (Unreliable)
	"Cardiac depressants"	"E857.0"	28	2320363006	0.0
	"Cardiac tonics"	"E857.1"	1335	2320363006	0.1
	"Cholesterol lowering agents"	"E857.2"	0	2320363006	0.0 (Unreliable)
	"Ganglionic blocking agents"	"E857.3"	1	2320363006	0.0 (Unreliable)
	"Vasodilators"	"E857.4"	14	2320363006	0.0 (Unreliable)
	"Other hypotensive agents"	"E857.5"	8	2320363006	0.0 (Unreliable)
	"Sclerosing agents"	"E857.6"	0	2320363006	0.0 (Unreliable)
	"Other"	"E857.9"	7	2320363006	0.0 (Unreliable)
	"Antacids and antidiarrhea agents"	"E858.0"	40	2320363006	0.0
	"Intestinal irritant cathartics"	"E858.1"	7	2320363006	0.0 (Unreliable)
	"Emollient cathartics"	"E858.2"	2	2320363006	0.0 (Unreliable)
	"Saline cathartics"	"E858.3"	3	2320363006	0.0 (Unreliable)
	"Fecal softeners"	"E858.4"	0	2320363006	0.0 (Unreliable)
	"Other cathartics"	"E858.5"	3	2320363006	0.0 (Unreliable)
	"Emetics"	"E858.6"	2	2320363006	0.0 (Unreliable)
	"Other"	"E858.9"	1	2320363006	0.0 (Unreliable)
	"Local anesthetics"	"E859.0"	233	2320363006	0.0
	"Mercurial diuretics"	"E859.1"	0	2320363006	0.0 (Unreliable)
	"Xanthine derivatives"	"E859.2"	23	2320363006	0.0
	"Other diuretics"	"E859.3"	14	2320363006	0.0 (Unreliable)
	"Agents acting directly on musculoskeletal system"	"E859.4"	9	2320363006	0.0 (Unreliable)
	"Liniments"	"E859.5"	6	2320363006	0.0 (Unreliable)
	"Ointments"	"E859.6"	1	2320363006	0.0 (Unreliable)
	"Other medicaments for external use"	"E859.7"	89	2320363006	0.0
	"Other specified drugs"	"E859.8"	187	2320363006	0.0
	"Drugs, unspecified"	"E859.9"	6086	2320363006	0.3
	"Accidental poisoning by alcohol"	"E860"	3407	2320363006	0.1
	"Accidental poisoning by cleansing and polishing agents"	"E861"	191	2320363006	0.0
	"Accidental poisoning by disinfectants"	"E862"	66	2320363006	0.0
	"Accidental poisoning by paints and varnishes"	"E863"	17	2320363006	0.0 (Unreliable)
	"Accidental poisoning by petroleum products and other solvents"	"E864"	601	2320363006	0.0
	"Accidental poisoning by pesticides, fertilizers or plant foods"	"E865"	446	2320363006	0.0
	"Accidental poisoning by heavy metals and their fumes"	"E866"	335	2320363006	0.0
	"Accidental poisoning by corrosives and caustics, not elsewhere classified"	"E867"	227	2320363006	0.0
	"Accidental poisoning by noxious foodstuffs and poisonous plants"	"E868"	64	2320363006	0.0
	"Accidental poisoning by other and unspecified solid and liquid substances"	"E869"	7867	2320363006	0.3
	"Accidental poisoning by gas distributed by pipe-line"	"E870"	1615	2320363006	0.1
	"Accidental poisoning by liquefied petroleum gas distributed in mobile containers"	"E871"	406	2320363006	0.0
	"Accidental poisoning by other utility gas"	"E872"	100	2320363006	0.0
	"Accidental poisoning by motor vehicle exhaust gas"	"E873"	8624	2320363006	0.4
	"Accidental poisoning by carbon monoxide from incomplete combustion of domestic fuels"	"E874"	1585	2320363006	0.1
	"Accidental poisoning by other carbon monoxide"	"E875"	2858	2320363006	0.1
	"Accidental poisoning by other gases and vapors"	"E876"	2219	2320363006	0.1
	"Accidental poisoning by unspecified gases and vapors"	"E877"	273	2320363006	0.0
	"Fall on or from stairs or steps"	"E880"	17358	2320363006	0.7
	"Fall on or from ladders or scaffolding"	"E881"	4754	2320363006	0.2
	"Fall from or out of building or other structure"	"E882"	8267	2320363006	0.4
	"Fall into hole or other opening in surface"	"E883"	1747	2320363006	0.1
	"Other fall from one level to another"	"E884"	15556	2320363006	0.7
	"Fall on same level from slipping, stumbling or tripping"	"E885"	7274	2320363006	0.3
	"Fall on same level from collision, pushing or shoving by or with other person"	"E886"	300	2320363006	0.0
	"Other and unspecified fall"	"E887"	120987	2320363006	5.2
	"Accident caused by conflagration in private dwelling"	"E890"	48563	2320363006	2.1
	"Accident caused by conflagration in other building or structure"	"E891"	2971	2320363006	0.1
	"Accident caused by conflagration not in building or structure"	"E892"	898	2320363006	0.0
	"Accident caused by ignition of clothing"	"E893"	6290	2320363006	0.3
	"Accident caused by ignition of highly inflammable material"	"E894"	2303	2320363006	0.1
	"Accident caused by controlled fire in private dwelling"	"E895"	924	2320363006	0.0
	"Accident caused by controlled fire in other building or structure"	"E896"	93	2320363006	0.0
	"Accident caused by controlled fire not in building or structure"	"E897"	379	2320363006	0.0
	"Accident caused by other specified fires or flames"	"E898"	4483	2320363006	0.2
	"Accident caused by unspecified fire"	"E899"	5470	2320363006	0.2
	"Excessive heat"	"E900"	2213	2320363006	0.1
	"Excessive cold"	"E901"	5033	2320363006	0.2
	"High and low air pressure"	"E902"	194	2320363006	0.0
	"Effects of travel and motion"	"E903"	2	2320363006	0.0 (Unreliable)
	"Hunger, thirst, exposure and neglect"	"E904"	2949	2320363006	0.1
	"Bites and stings of venomous animals and insects"	"E905"	580	2320363006	0.0
	"Other accidents caused by animals"	"E906"	1525	2320363006	0.1
	"Lightning"	"E907"	1253	2320363006	0.1
	"Cataclysm"	"E908"	2683	2320363006	0.1
	"Accident due to other natural and environmental factors"	"E909"	210	2320363006	0.0
	"In recreational activities"	"E910.0"	22068	2320363006	1.0
	"Other and unspecified"	"E910.9"	46316	2320363006	2.0
	"Inhalation and ingestion of food causing obstruction or suffocation"	"E911"	24254	2320363006	1.0
	"Inhalation and ingestion of other object causing obstruction or suffocation"	"E912"	9261	2320363006	0.4
	"In bed or cradle"	"E913.0"	3699	2320363006	0.2
	"Other and unspecified"	"E913.9"	8783	2320363006	0.4
	"Foreign body accidentally entering eye and adnexa"	"E914"	4	2320363006	0.0 (Unreliable)
	"Foreign body accidentally entering other orifice"	"E915"	752	2320363006	0.0
	"Struck accidentally by falling object"	"E916"	13084	2320363006	0.6
	"Striking against or struck accidentally by objects"	"E917"	9642	2320363006	0.4
	"Caught accidentally in or between objects"	"E918"	5612	2320363006	0.2
	"Over-exertion and strenuous movements"	"E919"	141	2320363006	0.0
	"Powered hand tools"	"E920.0"	151	2320363006	0.0
	"Other hand tools"	"E920.1"	234	2320363006	0.0
	"Other machinery"	"E920.2"	159	2320363006	0.0
	"Other"	"E920.8"	744	2320363006	0.0
	"Unspecified"	"E920.9"	260	2320363006	0.0
	"Boilers"	"E921.0"	223	2320363006	0.0
	"Gas cylinders"	"E921.1"	97	2320363006	0.0
	"Other"	"E921.8"	404	2320363006	0.0
	"Accidentally self-inflicted"	"E922.0"	5501	2320363006	0.2
	"Other and unspecified"	"E922.9"	19768	2320363006	0.9
	"Fireworks"	"E923.0"	57	2320363006	0.0
	"Blasting materials"	"E923.1"	238	2320363006	0.0
	"Explosive gases"	"E923.2"	2446	2320363006	0.1
	"Other"	"E923.8"	878	2320363006	0.0
	"Unspecified"	"E923.9"	1770	2320363006	0.1
	"Accident caused by hot substance, corrosive liquid, and steam"	"E924"	2666	2320363006	0.1
	"Home wiring and appliances"	"E925.0"	2314	2320363006	0.1
	"Industrial wiring or appliances"	"E925.1"	1694	2320363006	0.1
	"Other"	"E925.8"	6630	2320363006	0.3
	"Unspecified"	"E925.9"	1589	2320363006	0.1
	"Non-ionizing"	"E926.0"	1	2320363006	0.0 (Unreliable)
	"Ionizing"	"E926.1"	2	2320363006	0.0 (Unreliable)
	"Vehicle accidents not elsewhere classifiable"	"E927"	1699	2320363006	0.1
	"Machinery accidents not elsewhere classifiable"	"E928"	9262	2320363006	0.4
	"Other and unspecified accidents"	"E929"	21610	2320363006	0.9
	"In surgical treatment, excluding effects of anesthetic management"	"E930.0"	22852	2320363006	1.0
	"In anesthesia during operative treatment"	"E930.1"	641	2320363006	0.0
	"In infusion or transfusion during operative treatment"	"E930.2"	21	2320363006	0.0
	"In other procedures during operative treatment"	"E930.9"	7	2320363006	0.0 (Unreliable)
	"In use of X-ray and radioactive substances"	"E931.0"	397	2320363006	0.0
	"In administration of drugs and biologicals"	"E931.1"	3824	2320363006	0.2
	"In infusion and transfusion"	"E931.2"	582	2320363006	0.0
	"In local applications"	"E931.3"	6	2320363006	0.0 (Unreliable)
	"In other therapeutic procedures"	"E931.8"	1589	2320363006	0.1
	"In unspecified therapeutic procedures"	"E931.9"	1483	2320363006	0.1
	"In surgical procedures, excluding effect of anaesthetic management"	"E932.0"	1498	2320363006	0.1
	"In anesthesia"	"E932.1"	56	2320363006	0.0
	"In use of X-ray or radioactive substances"	"E932.2"	104	2320363006	0.0
	"In administration of drugs and biologicals"	"E932.3"	316	2320363006	0.0
	"In other diagnostic procedures"	"E932.8"	520	2320363006	0.0
	"In unspecified diagnostic procedures"	"E932.9"	24	2320363006	0.0
	"BCG vaccine"	"E933.0"	3	2320363006	0.0 (Unreliable)
	"Typhoid and paratyphoid vaccine"	"E933.1"	1	2320363006	0.0 (Unreliable)
	"Cholera vaccine"	"E933.2"	0	2320363006	0.0 (Unreliable)
	"Plague vaccine"	"E933.3"	0	2320363006	0.0 (Unreliable)
	"Tetanus vaccine"	"E933.4"	2	2320363006	0.0 (Unreliable)
	"Diphtheria vaccine"	"E933.5"	0	2320363006	0.0 (Unreliable)
	"Pertussis vaccine, including combinations with a pertussis component"	"E933.6"	5	2320363006	0.0 (Unreliable)
	"Other and unspecified bacterial vaccines"	"E933.8"	0	2320363006	0.0 (Unreliable)
	"Mixed bacterial vaccines, except combinations with a pertussis component"	"E933.9"	0	2320363006	0.0 (Unreliable)
	"Smallpox vaccine"	"E934.0"	9	2320363006	0.0 (Unreliable)
	"Rabies vaccine"	"E934.1"	3	2320363006	0.0 (Unreliable)
	"Typhus vaccine"	"E934.2"	0	2320363006	0.0 (Unreliable)
	"Yellow fever vaccine"	"E934.3"	0	2320363006	0.0 (Unreliable)
	"Measles vaccine"	"E934.4"	2	2320363006	0.0 (Unreliable)
	"Poliomyelitis vaccine"	"E934.5"	1	2320363006	0.0 (Unreliable)
	"Other and unspecified viral and rickettsial vaccines"	"E934.6"	2	2320363006	0.0 (Unreliable)
	"Mixed viral-rickettsial and bacterial vaccines, except combinations with a pertussis component"	"E934.7"	1	2320363006	0.0 (Unreliable)
	"Other and unspecified vaccines"	"E934.9"	21	2320363006	0.0
	"In surgical procedures, excluding effects of anesthetic management"	"E935.0"	49	2320363006	0.0
	"In anesthesia during prophylactic procedures"	"E935.1"	14	2320363006	0.0 (Unreliable)
	"In use of X-rays and radioactive substances"	"E935.2"	0	2320363006	0.0 (Unreliable)
	"In administration of drugs and biologicals"	"E935.3"	12	2320363006	0.0 (Unreliable)
	"In other and unspecified procedures"	"E935.9"	6	2320363006	0.0 (Unreliable)
	"In surgical procedures, excluding effects of anesthetic management"	"E936.0"	8	2320363006	0.0 (Unreliable)
	"In anesthesia"	"E936.1"	4	2320363006	0.0 (Unreliable)
	"In other and unspecified procedures"	"E936.9"	99	2320363006	0.0
	"Late effect of motor vehicle accident"	"E940"	1575	2320363006	0.1
	"Late effect of other transport accident"	"E941"	77	2320363006	0.0
	"Late effect of accidental poisoning"	"E942"	119	2320363006	0.0
	"Late effect of accidental fall"	"E943"	2001	2320363006	0.1
	"Late effect of accident caused by fire"	"E944"	39	2320363006	0.0
	"Late effect of accident due to natural and environmental factors"	"E945"	25	2320363006	0.0
	"Late effect of other accidents"	"E946"	2588	2320363006	0.1
	"Late effect of surgical operation"	"E947"	1053	2320363006	0.0
	"Late effect of irradiation"	"E948"	221	2320363006	0.0
	"Late effect of other surgical and medical procedures"	"E949"	402	2320363006	0.0
	"Barbituric acid and derivatives"	"E950.0"	14737	2320363006	0.6
	"Salicylates and congeners"	"E950.1"	879	2320363006	0.0
	"Psychotherapeutic agents"	"E950.2"	3516	2320363006	0.2
	"Other and unspecified drugs"	"E950.3"	14350	2320363006	0.6
	"Corrosive aromatics"	"E950.4"	94	2320363006	0.0
	"Strychnine"	"E950.5"	229	2320363006	0.0
	"Lye and potash (caustic alkali)"	"E950.6"	387	2320363006	0.0
	"Arsenic and its compounds"	"E950.7"	269	2320363006	0.0
	"Fluorides"	"E950.8"	97	2320363006	0.0
	"Other and unspecified solid and liquid substances"	"E950.9"	6518	2320363006	0.3
	"Suicide and self-inflicted poisoning by gases in domestic use"	"E951"	541	2320363006	0.0
	"Motor vehicle exhaust gas"	"E952.0"	22435	2320363006	1.0
	"Other carbon monoxide"	"E952.1"	4360	2320363006	0.2
	"Other and unspecified gases and vapours"	"E952.9"	237	2320363006	0.0
	"Suicide and self-inflicted injury by hanging, strangulation and suffocation"	"E953"	37988	2320363006	1.6
	"Suicide and self-inflicted injury by submersion (drowning)"	"E954"	5778	2320363006	0.2
	"Suicide and self-inflicted injury by firearms and explosives"	"E955"	148357	2320363006	6.4
	"Suicide and self-inflicted injury by cutting and piercing instruments"	"E956"	4296	2320363006	0.2
	"Suicide and self-inflicted injury by jumping from high place"	"E957"	7507	2320363006	0.3
	"Suicide and self-inflicted injury by other and unspecified means"	"E958"	4358	2320363006	0.2
	"Late effect of self-inflicted injury"	"E959"	50	2320363006	0.0
	"Fight, brawl, rape"	"E960"	1415	2320363006	0.1
	"Assault by corrosive or caustic substance, except poisoning"	"E961"	26	2320363006	0.0
	"Assault by poisoning"	"E962"	431	2320363006	0.0
	"Assault by hanging and strangulation"	"E963"	6671	2320363006	0.3
	"Assault by submersion (drowning)"	"E964"	656	2320363006	0.0
	"Assault by firearms and explosives"	"E965"	138427	2320363006	6.0
	"Assault by cutting and piercing instruments"	"E966"	34905	2320363006	1.5
	"Assault by pushing from high place"	"E967"	217	2320363006	0.0
	"Assault by other and unspecified means"	"E968"	21964	2320363006	0.9
	"Late effect of injury purposely inflicted by other person"	"E969"	253	2320363006	0.0
	"Injury due to legal intervention by firearms"	"E970"	3600	2320363006	0.2
	"Injury due to legal intervention by explosives"	"E971"	0	2320363006	0.0 (Unreliable)
	"Injury due to legal intervention by gas"	"E972"	3	2320363006	0.0 (Unreliable)
	"Injury due to legal intervention by blunt object"	"E973"	7	2320363006	0.0 (Unreliable)
	"Injury due to legal intervention by cutting and piercing instruments"	"E974"	2	2320363006	0.0 (Unreliable)
	"Injury due to legal intervention by other specified means"	"E975"	19	2320363006	0.0 (Unreliable)
	"Injury due to legal intervention by unspecified means"	"E976"	21	2320363006	0.0
	"Late effect of injury due to legal intervention"	"E977"	11	2320363006	0.0 (Unreliable)
	"Legal execution"	"E978"	2	2320363006	0.0 (Unreliable)
	"Barbituric acid and derivatives"	"E980.0"	2378	2320363006	0.1
	"Salicylates and congeners"	"E980.1"	265	2320363006	0.0
	"Psychotherapeutic agents"	"E980.2"	718	2320363006	0.0
	"Other and unspecified drugs"	"E980.3"	6689	2320363006	0.3
	"Corrosive aromatics"	"E980.4"	7	2320363006	0.0 (Unreliable)
	"Strychnine"	"E980.5"	30	2320363006	0.0
	"Lye and potash (caustic alkali)"	"E980.6"	48	2320363006	0.0
	"Arsenic and its compounds"	"E980.7"	39	2320363006	0.0
	"Fluorides"	"E980.8"	9	2320363006	0.0 (Unreliable)
	"Other and unspecified solid and liquid substances"	"E980.9"	2544	2320363006	0.1
	"Poisoning by gases in domestic use, undetermined whether accidentally or purposely inflicted"	"E981"	63	2320363006	0.0
	"Poisoning by other gases, undetermined whether accidentally or purposely inflicted"	"E982"	2984	2320363006	0.1
	"Hanging, strangulation, or suffocation, undetermined whether accidentally or purposely inflicted"	"E983"	1253	2320363006	0.1
	"Submersion (drowning), undetermined whether accidentally or purposely inflicted"	"E984"	5229	2320363006	0.2
	"Injury by firearms and explosives, undetermined whether accidentally or purposely inflicted"	"E985"	9815	2320363006	0.4
	"Injury by cutting and piercing instruments, undetermined whether accidentally or purposely inflicted"	"E986"	537	2320363006	0.0
	"Falling from high place, undetermined whether accidentally or purposely inflicted"	"E987"	4230	2320363006	0.2
	"Injury by other and specified means, undetermined whether accidentally or purposely inflicted"	"E988"	16040	2320363006	0.7
	"Late effect of injury, undetermined whether accidentally or purposely inflicted"	"E989"	240	2320363006	0.0
	"Injury due to war operations by fires and conflagrations"	"E990"	13	2320363006	0.0 (Unreliable)
	"Injury due to war operations by bullets and fragments"	"E991"	86	2320363006	0.0
	"Injury due to war operations by explosion of marine weapons"	"E992"	1	2320363006	0.0 (Unreliable)
	"Injury due to war operations by other explosion"	"E993"	19	2320363006	0.0 (Unreliable)
	"Injury due to war operations by destruction of aircraft"	"E994"	8	2320363006	0.0 (Unreliable)
	"Injury due to war operations by other and unspecified forms of conventional warfare"	"E995"	21	2320363006	0.0
	"Injury due to war operations by nuclear weapons"	"E996"	0	2320363006	0.0 (Unreliable)
