(001-009) Intestinal infectious diseases
001   Cholera
726.11            Calcifying tendinitis of shoulder
726.12            Bicipital tenosynovitis
726.19            Other specified disorders
726.2       Other affections of shoulder region, not elsewhere classified
726.3       Enthesopathy of elbow region
726.30            Enthesopathy of elbow, unspecified
726.31            Medial epicondylitis
726.32            Lateral epicondylitis
726.33            Olecranon bursitis
726.39            Other
726.4       Enthesopathy of wrist and carpus
726.5       Enthesopathy of hip region
726.6       Enthesopathy of knee
726.60            Enthesopathy of knee, unspecified
726.61            Pes anserinus tendinitis or bursitis
726.62            Tibial collateral ligament bursitis
726.63            Fibular collateral ligament bursitis
726.64            Patellar tendinitis
726.65            Prepatellar bursitis
726.69            Other
726.7       Enthesopathy of ankle and tarsus
726.70            Enthesopathy of ankle and tarsus, unspecified
726.71            Achilles bursitis or tendinitis
726.72            Tibialis tendinitis
726.73            Calcaneal spur
726.79            Other
726.8       Other peripheral enthesopathies
726.9       Unspecified enthesopathy
726.90            Enthesopathy of specified site
726.91            Exostosis of unspecified site
727   Other disorders of synovium, tendon and bursa
727.0       Synovitis and tenosynovitis
727.00            Synovitis and tenosynovitis, unspecified
727.01            Synovitis and tenosynovitis in diseases classified elsewhere
727.02            Giant cell tumour of tendon sheath
727.03            Trigger finger (acquired)
727.04            Radial styloid tenosynovitis
727.05            Other tenosynovitis or hand and wrist
727.06            Tenosynovitis of foot and ankle
727.09            Other
727.1       Bunion
727.2       Specific bursitides often of occupational origin
727.3       Other bursitis
727.4       Ganglion and cyst of synovium, tendon and bursa
727.40            Synovial cyst, unspecified
727.41            Ganglion of joint
727.42            Ganglion of tendon sheath
727.43            Ganglion, unspecified
727.49            Other
727.5       Rupture of synovium
727.50            Rupture of synovium, unspecified
727.51            Synovial cyst of popliteal space
727.59            Other
727.6       Rupture of tendon, nontraumatic
727.60            Nontraumatic rupture of unspecified tendon
727.61            Complete rupture of rotator cuff
727.62            Tendons of biceps (long head)
727.63            Extensor tendons of hand and wrist
727.64            Flexor tendons of hand and wrist
727.65            Quadriceps tendon
727.66            Patellar tendon
727.67            Achilles tendon
727.68            Other tendons of foot and ankle
727.69            Other
727.8       Other disorders of synovium, tendon and bursa
727.81            Contracture of tendon (sheath)
727.82            Calcium deposits in tendon and bursa
727.89            Other
727.9       Unspecified disorder of synovium, tendon and bursa
728   Disorders of muscle, ligament and fascia
728.0       Infective myositis
728.1       Muscular calcification and ossification
728.10            Calcification and ossification, unspecified
728.11            Progressive myositis ossificans
728.12            Traumatic myositis ossifications
728.13            Postoperative heterotopic calcification
728.19            Other
728.2       Muscular wasting and disuse atrophy, not elsewhere classified
728.3       Other specific muscle disorders
728.4       Laxity of ligament
728.5       Hypermobility syndrome
728.6       Contracture of palmar fascia
728.7       Other fibromatoses
728.71            Plantar fascial fibromatosis
728.79            Other
728.8       Other disorders of muscle, ligament and fascia
728.81            Interstitial myositis
