"Notes"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Decubitus ulcer"	"707.0"	40386	4961016600	0.8
	"Ulcer of lower limbs, except decubitus"	"707.1"	1901	4961016600	0.0
	"Chronic ulcer of other specified sites"	"707.8"	547	4961016600	0.0
	"Chronic ulcer of unspecified site"	"707.9"	1208	4961016600	0.0
	"Allergic urticaria"	"708.0"	1	4961016600	0.0 (Unreliable)
	"Idiopathic urticaria"	"708.1"	2	4961016600	0.0 (Unreliable)
	"Urticaria due to cold and heat"	"708.2"	1	4961016600	0.0 (Unreliable)
	"Dermatographic urticaria"	"708.3"	0	4961016600	0.0 (Unreliable)
	"Vibratory urticaria"	"708.4"	0	4961016600	0.0 (Unreliable)
	"Cholinergic urticaria"	"708.5"	0	4961016600	0.0 (Unreliable)
	"Other specified urticaria"	"708.8"	0	4961016600	0.0 (Unreliable)
	"Urticaria, unspecified"	"708.9"	6	4961016600	0.0 (Unreliable)
	"Dyschromia"	"709.0"	26	4961016600	0.0
	"Vascular disorders of skin"	"709.1"	3	4961016600	0.0 (Unreliable)
	"Scar conditions and fibrosis of skin"	"709.2"	17	4961016600	0.0 (Unreliable)
	"Degenerative skin disorders"	"709.3"	6	4961016600	0.0 (Unreliable)
	"Foreign body granuloma of skin and subcutaneous tissue"	"709.4"	0	4961016600	0.0 (Unreliable)
	"Other specified disorders of skin"	"709.8"	18	4961016600	0.0 (Unreliable)
	"Unspecified disorder of skin and subcutaneous tissue"	"709.9"	215	4961016600	0.0
	"Systemic lupus erythematosus"	"710.0"	22751	4961016600	0.5
	"Systemic sclerosis"	"710.1"	18126	4961016600	0.4
	"Sicca syndrome"	"710.2"	878	4961016600	0.0
	"Dermatomyositis"	"710.3"	1770	4961016600	0.0
	"Polymyositis"	"710.4"	3767	4961016600	0.1
	"Other specified diffuse diseases of connective tissue"	"710.8"	185	4961016600	0.0
	"Unspecified diffuse connective tissue disease"	"710.9"	2506	4961016600	0.1
	"Pyogenic arthritis"	"711.0"	2112	4961016600	0.0
	"Unspecified infective arthritis"	"711.9"	155	4961016600	0.0
	"Other specified crystal arthropathies"	"712.8"	0	4961016600	0.0 (Unreliable)
	"Unspecified crystal arthropathy"	"712.9"	1	4961016600	0.0 (Unreliable)
	"Rheumatoid arthritis"	"714.0"	31103	4961016600	0.6
	"Felty's syndrome"	"714.1"	635	4961016600	0.0
	"Other rheumatoid arthritis with visceral or systemic involvement"	"714.2"	126	4961016600	0.0
	"Juvenile chronic polyarthritis"	"714.3"	149	4961016600	0.0
	"Chronic postrheumatic arthropathy"	"714.4"	1	4961016600	0.0 (Unreliable)
	"Other specified inflammatory polyarthropathies"	"714.8"	1817	4961016600	0.0
	"Unspecified inflammatory polyarthropathy"	"714.9"	64	4961016600	0.0
	"Osteoarthrosis, generalized"	"715.0"	278	4961016600	0.0
	"Osteoarthrosis, localized, primary"	"715.1"	5	4961016600	0.0 (Unreliable)
	"Osteoarthrosis, localized, secondary"	"715.2"	5	4961016600	0.0 (Unreliable)
	"Osteoarthrosis, localized, not specified whether primary or secondary"	"715.3"	892	4961016600	0.0
	"Osteoarthrosis involving, or with mention of more than one site, but not specified as generalized"	"715.8"	12	4961016600	0.0 (Unreliable)
	"Osteoarthrosis, unspecified whether generalized or localized"	"715.9"	8817	4961016600	0.2
	"Kaschin-beck disease"	"716.0"	1	4961016600	0.0 (Unreliable)
	"Traumatic arthropathy"	"716.1"	22	4961016600	0.0
	"Allergic arthritis"	"716.2"	1	4961016600	0.0 (Unreliable)
	"Climacteric arthritis"	"716.3"	1	4961016600	0.0 (Unreliable)
	"Transient arthropathy"	"716.4"	0	4961016600	0.0 (Unreliable)
	"Unspecified polyarthropathy or polyarthritis"	"716.5"	118	4961016600	0.0
	"Unspecified monoarthritis"	"716.6"	1	4961016600	0.0 (Unreliable)
	"Other specified arthropathy"	"716.8"	15	4961016600	0.0 (Unreliable)
	"Arthropathy, unspecified"	"716.9"	3994	4961016600	0.1
	"Old bucket handle tear of medial meniscus"	"717.0"	0	4961016600	0.0 (Unreliable)
	"Derangement of anterior horn of medial meniscus"	"717.1"	0	4961016600	0.0 (Unreliable)
	"Derangement of posterior horn of medial meniscus"	"717.2"	0	4961016600	0.0 (Unreliable)
	"Other and unspecified derangement of medial meniscus"	"717.3"	1	4961016600	0.0 (Unreliable)
	"Derangement of lateral meniscus"	"717.4"	0	4961016600	0.0 (Unreliable)
	"Derangement of meniscus, not elsewhere classified"	"717.5"	1	4961016600	0.0 (Unreliable)
	"Loose body in knee"	"717.6"	0	4961016600	0.0 (Unreliable)
	"Chondromalacia of patella"	"717.7"	0	4961016600	0.0 (Unreliable)
	"Other internal derangement of knee"	"717.8"	1	4961016600	0.0 (Unreliable)
	"Unspecified internal derangement of knee"	"717.9"	1	4961016600	0.0 (Unreliable)
	"Articular cartilage disorder"	"718.0"	1	4961016600	0.0 (Unreliable)
	"Loose body in joint"	"718.1"	1	4961016600	0.0 (Unreliable)
	"Pathological dislocation"	"718.2"	13	4961016600	0.0 (Unreliable)
	"Recurrent dislocation of joint"	"718.3"	14	4961016600	0.0 (Unreliable)
	"Contracture of joint"	"718.4"	136	4961016600	0.0
	"Ankylosis of joint"	"718.5"	28	4961016600	0.0
	"Unspecified intrapelvic protrusion of acetabulum"	"718.6"	5	4961016600	0.0 (Unreliable)
	"Other joint derangement, not elsewhere classified"	"718.8"	8	4961016600	0.0 (Unreliable)
	"Unspecified derangement of joint"	"718.9"	66	4961016600	0.0
	"Effusion of joint"	"719.0"	5	4961016600	0.0 (Unreliable)
	"Hemarthrosis"	"719.1"	5	4961016600	0.0 (Unreliable)
	"Villonodular synovitis"	"719.2"	1	4961016600	0.0 (Unreliable)
	"Palindromic rheumatism"	"719.3"	0	4961016600	0.0 (Unreliable)
	"Pain in joint"	"719.4"	30	4961016600	0.0
	"Stiffness of joint, not elsewhere classified"	"719.5"	2	4961016600	0.0 (Unreliable)
	"Other symptoms referable to joint"	"719.6"	0	4961016600	0.0 (Unreliable)
	"Difficulty in walking"	"719.7"	2	4961016600	0.0 (Unreliable)
	"Other specified disorders of joint"	"719.8"	9	4961016600	0.0 (Unreliable)
	"Unspecified disorder of joint"	"719.9"	374	4961016600	0.0
	"Ankylosing spondylitis"	"720.0"	946	4961016600	0.0
	"Spinal enthesopathy"	"720.1"	2	4961016600	0.0 (Unreliable)
	"Sacroiliitis, not elsewhere classified"	"720.2"	3	4961016600	0.0 (Unreliable)
	"Other inflammatory spondylopathies"	"720.8"	0	4961016600	0.0 (Unreliable)
	"Unspecified inflammatory spondylopathy"	"720.9"	53	4961016600	0.0
	"Cervical spondylosis without myelopathy"	"721.0"	373	4961016600	0.0
	"Cervical spondylosis with myelopathy"	"721.1"	830	4961016600	0.0
	"Thoracic spondylosis without myelopathy"	"721.2"	2	4961016600	0.0 (Unreliable)
	"Lumbosacral spondylosis without myelopathy"	"721.3"	38	4961016600	0.0
	"Thoracic or lumbar spondylosis with myelopathy"	"721.4"	38	4961016600	0.0
	"Kissing spine"	"721.5"	1	4961016600	0.0 (Unreliable)
	"Ankylosing vertebral hyperostosis"	"721.6"	1	4961016600	0.0 (Unreliable)
	"Traumatic spondylopathy"	"721.7"	2	4961016600	0.0 (Unreliable)
	"Other allied disorders of spine"	"721.8"	1	4961016600	0.0 (Unreliable)
	"Spondylosis of unspecified site"	"721.9"	383	4961016600	0.0
	"Displacement of cervical intervertebral disc without myelopathy"	"722.0"	47	4961016600	0.0
	"Displacement of thoracic or lumbar intervertebral disc without myelopathy"	"722.1"	76	4961016600	0.0
	"Displacement of intervertebral disc, site unspecified, without myelopathy"	"722.2"	153	4961016600	0.0
	"Schmorl's nodes"	"722.3"	1	4961016600	0.0 (Unreliable)
	"Degeneration of cervical intervertebral disc"	"722.4"	48	4961016600	0.0
	"Degeneration of thoracic or lumbar intervertebral disc"	"722.5"	78	4961016600	0.0
	"Degeneration of intervertebral disc, site unspecified"	"722.6"	104	4961016600	0.0
	"Intervertebral disc disorder with myelopathy"	"722.7"	29	4961016600	0.0
	"Postlaminectomy syndrome"	"722.8"	0	4961016600	0.0 (Unreliable)
	"Other and unspecified disc disorder"	"722.9"	176	4961016600	0.0
	"Spinal stenosis of cervical region"	"723.0"	168	4961016600	0.0
	"Cervicalgia"	"723.1"	8	4961016600	0.0 (Unreliable)
	"Cervicocranial syndrome"	"723.2"	0	4961016600	0.0 (Unreliable)
	"Cervicobrachial syndrome (diffuse)"	"723.3"	0	4961016600	0.0 (Unreliable)
	"Brachia neuritis or radiculitis nos"	"723.4"	13	4961016600	0.0 (Unreliable)
	"Torticollis, unspecified"	"723.5"	18	4961016600	0.0 (Unreliable)
	"Panniculitis specified as affecting neck"	"723.6"	1	4961016600	0.0 (Unreliable)
	"Ossification of posterior longitudinal ligament in cervical region"	"723.7"	0	4961016600	0.0 (Unreliable)
	"Other syndromes affecting cervical region"	"723.8"	12	4961016600	0.0 (Unreliable)
	"Unspecified musculoskeletal disorders and symptoms referable to neck"	"723.9"	4	4961016600	0.0 (Unreliable)
	"Spinal stenosis, other than cervical"	"724.0"	454	4961016600	0.0
	"Pain in thoracic spine"	"724.1"	1	4961016600	0.0 (Unreliable)
	"Lumbago"	"724.2"	36	4961016600	0.0
	"Sciatia"	"724.3"	11	4961016600	0.0 (Unreliable)
	"Thoracic or lumbosacral neuritis or radiculitis, unspecified"	"724.4"	13	4961016600	0.0 (Unreliable)
	"Backache, unspecified"	"724.5"	172	4961016600	0.0
	"Disorders of sacrum"	"724.6"	8	4961016600	0.0 (Unreliable)
	"Disorders of coccyx"	"724.7"	1	4961016600	0.0 (Unreliable)
	"Other symptoms referable to back"	"724.8"	8	4961016600	0.0 (Unreliable)
	"Other unspecified back disorders"	"724.9"	55	4961016600	0.0
	"Polymyalgia rheumatica"	"725"	726	4961016600	0.0
	"Adhesive capsulitis of shoulder"	"726.0"	1	4961016600	0.0 (Unreliable)
	"Rotator cuff syndrome of shoulder and allied disorders"	"726.1"	3	4961016600	0.0 (Unreliable)
	"Other affections of shoulder region, not elsewhere classified"	"726.2"	2	4961016600	0.0 (Unreliable)
	"Enthesopathy of elbow region"	"726.3"	59	4961016600	0.0
	"Enthesopathy of wrist and carpus"	"726.4"	0	4961016600	0.0 (Unreliable)
	"Enthesopathy of hip region"	"726.5"	8	4961016600	0.0 (Unreliable)
	"Enthesopathy of knee"	"726.6"	6	4961016600	0.0 (Unreliable)
	"Enthesopathy of ankle and tarsus"	"726.7"	1	4961016600	0.0 (Unreliable)
	"Other peripheral enthesopathies"	"726.8"	0	4961016600	0.0 (Unreliable)
	"Unspecified enthesopathy"	"726.9"	17	4961016600	0.0 (Unreliable)
	"Synovitis and tenosynovitis"	"727.0"	10	4961016600	0.0 (Unreliable)
	"Bunion"	"727.1"	4	4961016600	0.0 (Unreliable)
	"Specific bursitides often of occupational origin"	"727.2"	2	4961016600	0.0 (Unreliable)
	"Other bursitis"	"727.3"	39	4961016600	0.0
	"Ganglion and cyst of synovium, tendon, and bursa"	"727.4"	9	4961016600	0.0 (Unreliable)
	"Rupture of synovium"	"727.5"	4	4961016600	0.0 (Unreliable)
	"Rupture of tendon, nontraumatic"	"727.6"	4	4961016600	0.0 (Unreliable)
	"Other disorders of synovium, tendon, and bursa"	"727.8"	6	4961016600	0.0 (Unreliable)
	"Unspecified disorder of synovium, tendon, and bursa"	"727.9"	3	4961016600	0.0 (Unreliable)
	"Infective myositis"	"728.0"	57	4961016600	0.0
	"Muscular calcification and ossification"	"728.1"	32	4961016600	0.0
	"Muscular wasting and disuse atrophy, not elsewhere classified"	"728.2"	248	4961016600	0.0
	"Other specific muscle disordersarthrogryposis"	"728.3"	155	4961016600	0.0
	"Laxity of ligament"	"728.4"	4	4961016600	0.0 (Unreliable)
	"Hypermobility syndrome"	"728.5"	0	4961016600	0.0 (Unreliable)
	"Contracture of palmar fascia"	"728.6"	1	4961016600	0.0 (Unreliable)
	"Other fibromatoses"	"728.7"	6	4961016600	0.0 (Unreliable)
	"Other disorders of muscle, ligament, and fascia"	"728.8"	3002	4961016600	0.1
	"Unspecified disorder of muscle, ligament, and fascia"	"728.9"	659	4961016600	0.0
	"Rheumatism, unspecified and fibrositis"	"729.0"	26	4961016600	0.0
	"Mylagia and myositis, unspecified"	"729.1"	462	4961016600	0.0
	"Neuralgia, neuritis, and radiculitis, unspecified"	"729.2"	78	4961016600	0.0
	"Panniculitis, unspecified"	"729.3"	207	4961016600	0.0
	"Fasciitis, unspecified"	"729.4"	3828	4961016600	0.1
	"Pain in limb"	"729.5"	54	4961016600	0.0
	"Residual foreign body in soft tissue"	"729.6"	0	4961016600	0.0 (Unreliable)
	"Other musculoskeletal symptoms referable to limbs"	"729.8"	103	4961016600	0.0
	"Other and unspecified disorders of soft tissue"	"729.9"	36	4961016600	0.0
	"Acute osteomyelitis"	"730.0"	195	4961016600	0.0
	"Chronic osteomyelitis"	"730.1"	815	4961016600	0.0
	"Unspecified osteomyelitis"	"730.2"	8520	4961016600	0.2
	"Periostitis without mention of ostemyelitis"	"730.3"	13	4961016600	0.0 (Unreliable)
	"Unspecified infection of bone"	"730.9"	129	4961016600	0.0
	"Osteitis deformans without mention of bone tumor"	"731.0"	1510	4961016600	0.0
	"Hypertrophic pulmonary osteoarthropathy"	"731.2"	1	4961016600	0.0 (Unreliable)
	"Juvenile osteochondrosis of spine"	"732.0"	6	4961016600	0.0 (Unreliable)
	"Juvenile osteochondrosis of hip and pelvis"	"732.1"	102	4961016600	0.0
	"Nontraumatic slipped upper femoral epiphysis"	"732.2"	0	4961016600	0.0 (Unreliable)
	"Juvenile osteochondrosis of upper extremity"	"732.3"	0	4961016600	0.0 (Unreliable)
	"Juvenile osteochondrosis of lower extremity, excluding foot"	"732.4"	2	4961016600	0.0 (Unreliable)
	"Juvenile osteochondrosis of foot"	"732.5"	3	4961016600	0.0 (Unreliable)
	"Other juvenile osteochondrosis"	"732.6"	1	4961016600	0.0 (Unreliable)
	"Osteochondritis dissecans"	"732.7"	0	4961016600	0.0 (Unreliable)
	"Other specified forms of osteochondropathy"	"732.8"	0	4961016600	0.0 (Unreliable)
	"Unspecified osteochondropathy"	"732.9"	10	4961016600	0.0 (Unreliable)
	"Osteoporosis"	"733.0"	10764	4961016600	0.2
	"Pathologic fracture"	"733.1"	1842	4961016600	0.0
	"Cyst of bone"	"733.2"	27	4961016600	0.0
	"Hyperostosis of skull"	"733.3"	13	4961016600	0.0 (Unreliable)
	"Aseptic necrosis of bone"	"733.4"	153	4961016600	0.0
	"Osteitis condensans"	"733.5"	0	4961016600	0.0 (Unreliable)
	"Tietze's disease"	"733.6"	0	4961016600	0.0 (Unreliable)
	"Algoneurodystrophy"	"733.7"	1	4961016600	0.0 (Unreliable)
	"Malunion and nonunion of fracture"	"733.8"	154	4961016600	0.0
	"Other and unspecified disorders of bone and cartilage"	"733.9"	1018	4961016600	0.0
	"Flat foot"	"734"	0	4961016600	0.0 (Unreliable)
	"Hallux valgus (acquired)"	"735.0"	2	4961016600	0.0 (Unreliable)
	"Hallux varus (acquired)"	"735.1"	0	4961016600	0.0 (Unreliable)
	"Hallux rigidus"	"735.2"	0	4961016600	0.0 (Unreliable)
	"Hallux malleus"	"735.3"	0	4961016600	0.0 (Unreliable)
	"Other hammer toe (acquired)"	"735.4"	0	4961016600	0.0 (Unreliable)
	"Claw toe (acquired)"	"735.5"	0	4961016600	0.0 (Unreliable)
	"Other acquired deformities of toe"	"735.8"	0	4961016600	0.0 (Unreliable)
	"Unspecified acquired deformity of toe"	"735.9"	0	4961016600	0.0 (Unreliable)
	"Acquired deformities of forearm, excluding fingers"	"736.0"	0	4961016600	0.0 (Unreliable)
	"Mallet finger"	"736.1"	0	4961016600	0.0 (Unreliable)
	"Other acquired deformities of finger"	"736.2"	0	4961016600	0.0 (Unreliable)
	"Acquired deformities of hip"	"736.3"	1	4961016600	0.0 (Unreliable)
	"Genu valgum or varum (acquired)"	"736.4"	0	4961016600	0.0 (Unreliable)
	"Genu recurvatum (acquired)"	"736.5"	0	4961016600	0.0 (Unreliable)
	"Other acquired deformities of knee"	"736.6"	0	4961016600	0.0 (Unreliable)
	"Other acquired deformities of ankle and foot"	"736.7"	0	4961016600	0.0 (Unreliable)
	"Acquired deformities of other parts of limbs"	"736.8"	53	4961016600	0.0
	"Acquired deformity of limb, site unspecified"	"736.9"	4	4961016600	0.0 (Unreliable)
	"Adolescent postural kyphosis"	"737.0"	7	4961016600	0.0 (Unreliable)
	"Kyphosis (acquired)"	"737.1"	1173	4961016600	0.0
	"Lordosis (acquired)"	"737.2"	5	4961016600	0.0 (Unreliable)
	"Kyphoscoliosis and scoliosis"	"737.3"	4413	4961016600	0.1
	"Other curvatures of spine"	"737.8"	3	4961016600	0.0 (Unreliable)
	"Unspecified curvature of spine"	"737.9"	17	4961016600	0.0 (Unreliable)
	"Acquired deformity of nose"	"738.0"	0	4961016600	0.0 (Unreliable)
	"Other acquired deformity of head"	"738.1"	5	4961016600	0.0 (Unreliable)
	"Acquired deformity of neck"	"738.2"	1	4961016600	0.0 (Unreliable)
	"Acquired deformity of chest and rib"	"738.3"	203	4961016600	0.0
	"Acquired spondylolisthesis"	"738.4"	4	4961016600	0.0 (Unreliable)
	"Other acquired deformity of back or spine"	"738.5"	25	4961016600	0.0
	"Acquired deformity of pelvis"	"738.6"	0	4961016600	0.0 (Unreliable)
	"Cauliflower ear"	"738.7"	0	4961016600	0.0 (Unreliable)
	"Acquired deformity of other specified site"	"738.8"	2	4961016600	0.0 (Unreliable)
	"Acquired deformity of unspecified site"	"738.9"	25	4961016600	0.0
	"Head region"	"739.0"	0	4961016600	0.0 (Unreliable)
	"Cervical region"	"739.1"	0	4961016600	0.0 (Unreliable)
	"Thoracic region"	"739.2"	0	4961016600	0.0 (Unreliable)
	"Lumbar region"	"739.3"	0	4961016600	0.0 (Unreliable)
	"Sacral region"	"739.4"	0	4961016600	0.0 (Unreliable)
	"Pelvic region"	"739.5"	0	4961016600	0.0 (Unreliable)
	"Lower extremities"	"739.6"	0	4961016600	0.0 (Unreliable)
	"Upper extremities"	"739.7"	0	4961016600	0.0 (Unreliable)
	"Rib cage"	"739.8"	0	4961016600	0.0 (Unreliable)
	"Abdomen and other"	"739.9"	0	4961016600	0.0 (Unreliable)
	"Anencephalus"	"740.0"	10801	4961016600	0.2
	"Craniorachischisis"	"740.1"	11	4961016600	0.0 (Unreliable)
	"Iniencephaly"	"740.2"	39	4961016600	0.0
	"With hydrocephalus"	"741.0"	2323	4961016600	0.0
	"Without mention of hydrocephalus"	"741.9"	1628	4961016600	0.0
	"Encephalocele"	"742.0"	1481	4961016600	0.0
	"Microcephalus"	"742.1"	2093	4961016600	0.0
	"Reduction deformities of brain"	"742.2"	2437	4961016600	0.0
	"Congenital hydrocephalus"	"742.3"	6826	4961016600	0.1
	"Other specified anomalies of brain"	"742.4"	1338	4961016600	0.0
	"Other specified anomalies of spinal cord"	"742.5"	6607	4961016600	0.1
	"Other specified anomalies of nervous system"	"742.8"	503	4961016600	0.0
	"Unspecified anomaly of brain, spinal cord, and nervous system"	"742.9"	3187	4961016600	0.1
	"Anophthalmos"	"743.0"	8	4961016600	0.0 (Unreliable)
	"Microphthalmos"	"743.1"	17	4961016600	0.0 (Unreliable)
	"Buphthalmos"	"743.2"	1	4961016600	0.0 (Unreliable)
	"Congenital cataract and lens anomalies"	"743.3"	2	4961016600	0.0 (Unreliable)
	"Coloboma and other anomalies of anterior segment"	"743.4"	4	4961016600	0.0 (Unreliable)
	"Congenital anomalies of posterior segment"	"743.5"	1	4961016600	0.0 (Unreliable)
	"Congenital anomalies of eyelids, lacrimal system, and orbit"	"743.6"	1	4961016600	0.0 (Unreliable)
	"Other specified anomalies of eye"	"743.8"	20	4961016600	0.0
	"Unspecified anomaly of eye"	"743.9"	14	4961016600	0.0 (Unreliable)
	"Anomalies of ear causing impairment of hearing"	"744.0"	4	4961016600	0.0 (Unreliable)
	"Accessory auricle"	"744.1"	0	4961016600	0.0 (Unreliable)
	"Other specified anomalies of ear"	"744.2"	2	4961016600	0.0 (Unreliable)
	"Unspecified anomaly of ear"	"744.3"	5	4961016600	0.0 (Unreliable)
	"Branchial cleft cyst or fistula; preauricular sinus"	"744.4"	9	4961016600	0.0 (Unreliable)
	"Webbing of neck"	"744.5"	2	4961016600	0.0 (Unreliable)
	"Other specified anomalies of face and neck"	"744.8"	19	4961016600	0.0 (Unreliable)
	"Unspecified anomalies of face and neck"	"744.9"	36	4961016600	0.0
	"Common truncus"	"745.0"	2086	4961016600	0.0
	"Transposition of great vessels"	"745.1"	4862	4961016600	0.1
	"Tetralogy of fallot"	"745.2"	4938	4961016600	0.1
	"Common ventricle"	"745.3"	1288	4961016600	0.0
	"Ventricular septal defect"	"745.4"	7972	4961016600	0.2
	"Ostium secundum type atrial septal defect"	"745.5"	5722	4961016600	0.1
	"Endocardial cushion defects"	"745.6"	3119	4961016600	0.1
	"Cor biloculare"	"745.7"	47	4961016600	0.0
	"Other"	"745.8"	26	4961016600	0.0
	"Unspecified defect of septal closure"	"745.9"	283	4961016600	0.0
	"Anomalies of pulmonary valve"	"746.0"	714	4961016600	0.0
	"Tricuspid atresia and stenosis, congenital"	"746.1"	1118	4961016600	0.0
	"Ebstein's anomaly"	"746.2"	1000	4961016600	0.0
	"Congenital stenosis of aortic valve"	"746.3"	1745	4961016600	0.0
	"Congenital insufficiency of aortic valve"	"746.4"	1077	4961016600	0.0
	"Congenital mitral stenosis"	"746.5"	233	4961016600	0.0
	"Congenital mitral insufficiency"	"746.6"	153	4961016600	0.0
	"Hypoplastic left heart syndrome"	"746.7"	11479	4961016600	0.2
	"Other specified anomalies of heart"	"746.8"	8302	4961016600	0.2
	"Unspecified anomaly of heart"	"746.9"	31598	4961016600	0.6
	"Patent ductus arteriosus"	"747.0"	2143	4961016600	0.0
	"Coarctation of aorta"	"747.1"	2692	4961016600	0.1
	"Other anomalies of aorta"	"747.2"	722	4961016600	0.0
